Core-ID,CDISC Rule ID,Error Message,Description,Standard Name,Standard Version,Scope,Executability,Status
CORE-000348,CG0076,Deviation event must not be derived deviation,"Trigger error if deviation record is a derived variable, not a deviation that was collected",SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""EVENTS""]},""Domains"":{""Include"":[""DV""]}}",Not Executable,Draft
CORE-000350,CG0099,'--MODIFY is null when --TRT represents an alteration to the collected value.,Trigger error if --TRT represents an alteration to the collected value for coding purposes and --MODIFY is null,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""INTERVENTIONS""]},""Domains"":{""Include"":[""CM"",""SU""]}}",Not Executable,Draft
CORE-000349,CG0098,CMTRT must record the collected medication name only,Trigger error if CMTRT contains more than just the medication name,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""INTERVENTIONS""]},""Domains"":{""Include"":[""CM""]}}",Not Executable,Draft
CORE-000340,CG0440,TSPARMCD = PLANSUB but the value provided in TSVAL is not a positive integer.,"Raise an error when TSPARMCD = ""PLANSUB"" and the value provided in TSVAL is not an integer greater than 0.",SDTMIG,"3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TS""]}}",Fully Executable,Published
CORE-000339,CG0456,TSPARMCD = FCNTRY but TSVCDREF is not equal to 'ISO 3166-1 alpha-3',Raise an error when TSPARMCD = FCNTRY and TSVCDREF is not equal to 'ISO 3166-1 alpha-3',SDTMIG,"3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TS""]}}",Fully Executable,Published
CORE-000338,CG0457,TSPARMCD = ACTSUB but the value provided in TSVAL is not a positive integer.,"Raise an error when TSPARMCD = ""ACTSUB"" and the value provided in TSVAL is not an integer greater than 0.",SDTMIG,"3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TS""]}}",Fully Executable,Published
CORE-000335,CG0280,"TSPARMCD = ""RANDQT"" but TSVAL is not a number between 0 and 1.","Raise an error when TSPARMCD = ""RANDQT"" and the value provided in TSVAL is not a number between 0 and 1.",SDTMIG,"3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TS""]}}",Fully Executable,Published
CORE-000332,CG0193,"MBRESCAT is expected when MBTESTCD='ORGANISM', MSSTRESC!='NO GROWTH', MBMETHOD!='GRAM STAIN'","Raise an error when MBTESTCD=ORGANISM, MSSTRESC!='NO GROWTH', MBMETHOD!='GRAM STAIN' and MBRESCAT is empty",SDTMIG,3.2,"{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""MB""]}}",Fully Executable,Published
WHODrug,WHODrug,Invalid whodrug code hierarcy,WHODRUG hierarchy is valid in provided whodrug dictionary version,SDTMIG,"3.4, 3.3, 3.2","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""ALL""]}}",Fully Executable,Draft
CORE-000331,"CG0124, CG0125","DM.ACTARMCD must equal SCRNFAIL, NOTASSGN, NOTTRT, or UNPLAN if the value is not present in TA.ARMCD","ACTARMCD values in Demographics are restricted to ARMCD values in Trial Arms when ACTARMCD is not equal to ""SCRNFAIL"", ""NOTASSGN"", ""NOTTRT"", or ""UNPLAN""",SDTMIG,3.2,"{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""DM""]}}",Fully Executable,Published
CORE-000229,CG0361,POOLID must be null when USUBJID is populated,"Verify that When USUBJID is populated, POOLID is not populated",SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""RELSUB""]}}",Fully Executable,Published
CORE-000329,CG0063,Multiple records within same USUBJID exist with DSCAT = DISPOSITION EVENT but EPOCH is empty,Raise an error when multiple records within same USUBJID exist with DSCAT = DISPOSITION EVENT but EPOCH is empty,SDTMIG,3.2,"{""Classes"":{""Include"":[""EVENTS""]},""Domains"":{""Include"":[""DS""]}}",Fully Executable,Published
CORE-000326,CG0568,EXMETHOD is not to be used with human clinical trials,Trigger error when EXMETHOD exists in the EX dataset for human clinical trials,SDTMIG,3.3,"{""Classes"":{""Include"":[""INTERVENTIONS""]},""Domains"":{""Include"":[""EX""]}}",Fully Executable,Published
CDISC.SDTMIG.CG0617,CG0617,,,SDTMIG,3.4,"{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""MB""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0616,CG0616,,,SDTMIG,3.4,"{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""MB""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0615,CG0615,,,SDTMIG,3.4,"{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""MB""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0614,CG0614,,,SDTMIG,3.4,"{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""MB""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0605,CG0605,,,SDTMIG,3.4,"{""Classes"":{""Include"":[""FINDINGS ABOUT""]},""Domains"":{""Include"":[""F"",""A""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0604,CG0604,,,SDTMIG,3.4,"{""Classes"":{""Include"":[""FINDINGS ABOUT""]},""Domains"":{""Include"":[""F"",""A""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0532,CG0532,,,SDTMIG,"3.3, 3.4","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""DM""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0454,CG0454,,,SDTMIG,"3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TS""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0453,CG0453,,,SDTMIG,"3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TS""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0451,CG0451,,,SDTMIG,"3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TS""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0450,CG0450,,,SDTMIG,"3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TS""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0449,CG0449,,,SDTMIG,"3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TS""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0448,CG0448,,,SDTMIG,"3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TS""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0446,CG0446,,,SDTMIG,"3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TS""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0445,CG0445,,,SDTMIG,"3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TS""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0443,CG0443,,,SDTMIG,"3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TS""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0196,CG0196,,,SDTMIG,"3.2, 3.3, 3.4","{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""PE""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0192,CG0192,,,SDTMIG,3.2,"{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""MB""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0187,CG0187,,,SDTMIG,"3.2, 3.3, 3.4","{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""LB""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0156,CG0156,,,SDTMIG,"3.2, 3.3, 3.4","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""AP--""]}}",Fully Executable,Draft
CORE-000322,CG0066,DSCAT equals PROTOCOL MILESTONE but DSTERM is not equal to DSDECOD,"When DSCAT equals PROTOCOL MILESTONE, then DSTERM should be equal to DSDECOD",SDTMIG,3.2,"{""Classes"":{""Include"":[""EVENTS""]},""Domains"":{""Include"":[""DS""]}}",Fully Executable,Published
,NICRULE.MEDDRA,Invalid whodrug code hierarcy,MEDDRA CODE TERM PAIRS are wrong for SOCCD,SDTMIG,"3.4, 3.3, 3.2","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""ALL""]}}",,Draft
FDA.SDTMIG.CT2001,FDAB017,Variable value not found in non-extensible codelist.,Variable must be populated with terms from its CDISC controlled terminology codelist. New terms cannot be added into non-extensible codelists.,SDTMIG,3.2 ,"{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""ALL""]}}",,Draft
CDISC.SDTMIG.CG0197,CG0197,PESTRESC does not equal PEORRES OR a dictionary coded preferred term,Trigger error when PESTRESC ^= null but PESTRESC does not equal PEORRES OR a dictionary coded preferred term,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""PE""]}}",Fully Executable,Draft
CORE-000234,CG0366,RSUBJID must be missing when RDEVID is populated,Verify that RSUBJID is empty when RDEVID is populated,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""AP--""]}}",Fully Executable,Published
CORE-000233,CG0365,RDEVID must be empty when RSUBJID is populated and RSUBJID must be empty when RDEVID is populated,Related Device Identifier (RDEVID) and Related Subject or Pool Identifier (RSUBJID) should not both be populated for the same record.,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""AP--""]}}",Fully Executable,Published
CORE-000232,CG0364,"When RSUBJID is populated, RUSBJID cannot equal POOLID",Verify when RSUBJID is populated it does not equal POOLID,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""RELATIONSHIP""]},""Domains"":{""Include"":[""RELSUB""]}}",Fully Executable,Published
CDISC.SDTMIG.CG0610,CG0610,"Test is for culture characteristics, but MBTEST is not the name of the  organism or group of organisms.","If the test is for culture characteristics, verify that MBTEST equals the name of the  organism/antigen being characterized.",SDTMIG,3.4,"{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""MB""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0609,CG0609,"Test targets an organism, group of organisms, or antigen, but","Verify MBTESTCD is ""MCORGIDN"" if the test is for a non-targeted identification of organisms.",SDTMIG,3.4,"{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""MB""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0608,CG0608,"Test targets an organism, group of organisms, or antigen, but MBTSTDTL is not ""DETECTION""","Verify MBTSTDTL is ""DETECTION"" if the tests targets an organism, group of organisms, or antigen.",SDTMIG,3.4,"{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""MB""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0607,CG0607,"Test targets an organism, group of organisms, or antigen, but MBTEST is not the name of the  organism/antigen.",Verify MBTEST equals the name of the organism/antigen targeted by the identification assay.,SDTMIG,3.4,"{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""MB""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0551,CG0551,'--STREFN is not in the same units as --STRESN,Trigger error when --STREFN is not in the same units as --STRESN,SDTMIG,"3.4, 3.3","{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""ALL""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0548,CG0548,'--ORREF is not in the same units as --ORRES,Trigger error when --ORREF is not in the same units as --ORRES,SDTMIG,"3.4, 3.3","{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""ALL""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0527,CG0527,"RACE does not equal ""MULTIPLE"" when multiple races collected and primary race not specified","Trigger error when RACE does not equal ""MULTIPLE"" when multiple races collected and primary race not specified",SDTMIG,"3.4, 3.3","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""DM""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0526,CG0526,"RACE is not equal to ""UNKNOWN"" when subject did not specify race","Trigger error when subject does not specify race and RACE is not equal to ""UNKNOWN""",SDTMIG,"3.4, 3.3","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""DM""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0525,CG0525,???,"Trigger error when Sponsor collects Other, specify and chooses to map the value to SUPPDM, and NOT - RACE = 'OTHER' or RACE = 'MULTIPLE'",SDTMIG,"3.4, 3.3","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""DM""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0524,CG0524,ACTARMCD is populated for a subject who was not assigned to treatment,Trigger error when ACTARMCD is populated for a subject who was not assigned to treatment,SDTMIG,"3.4, 3.3","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""DM""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0523,CG0523,ARMCD is populated for a subject who was not assigned to treatment,Trigger error when ARMCD is populated for a subject who was not assigned to treatment,SDTMIG,"3.4, 3.3","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""DM""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0466,CG0466,'--LLOQ is not expressed using the units in --STRESU,Trigger error when --LLOQ is not expressed using the units in --STRESU,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""ALL""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0461,CG0461,'--HLGT is not on the path to MedDRA primary system organ class,Trigger error when --HLGT is not on the path to MedDRA primary system organ class,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""EVENTS""]},""Domains"":{""Include"":[""AE"",""CE"",""MH""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0460,CG0460,'--HLT is not on the path to MedDRA primary system organ class,Trigger error when --HLT is not on the path to MedDRA primary system organ class,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""EVENTS""]},""Domains"":{""Include"":[""AE"",""MH"",""CE""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0375,CG0375,TDANCVAR is not valid,Trigger error when TDANCVAR is not a date variable name in ADSL,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TD""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0380,CG0380,'--PTCD  is not a valid MedDRA preferred term code,Trigger error when --PTCD  is not a valid MedDRA preferred term code,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""EVENTS""]},""Domains"":{""Include"":[""AE"",""MH"",""CE""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0381,CG0381,'--HLT  is not a valid MedDRA high level TERM,Trigger error when --HLT  is not a valid MedDRA high level TERM,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""EVENTS""]},""Domains"":{""Include"":[""AE"",""MH"",""CE""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0382,CG0382,'--HLTCD  is not a valid MedDRA high level TERM code,Trigger error when --HLTCD  is not a valid MedDRA high level TERM code,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""EVENTS""]},""Domains"":{""Include"":[""AE"",""MH"",""CE""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0383,CG0383,'--HLGT  is not a valid MedDRA high level group TERM,Trigger error when --HLGT  is not a valid MedDRA high level group TERM,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""EVENTS""]},""Domains"":{""Include"":[""AE"",""MH"",""CE""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0384,CG0384,'--HLGTCD  is not a valid MedDRA high level group TERM code,Trigger error when --HLGTCD  is not a valid MedDRA high level group TERM code,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""EVENTS""]},""Domains"":{""Include"":[""AE"",""MH"",""CE""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0385,CG0385,'--BODSYS  is not a valid MedDRA system organ class,Trigger error when --BODSYS  is not a valid MedDRA system organ class,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""EVENTS""]},""Domains"":{""Include"":[""AE"",""MH"",""CE""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0400,CG0400,'--LOINC is not a valid code in the version of the LOINC dictionary specified in define.xml,Trigger error when --LOINC is not a valid code in the version of the LOINC dictionary specified in define.xml,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""FINDINGS""]},""Domains"":{""Include"":[""ALL""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0324,CG0324,TEENRL refers to a specific ARM,TEENRL should not reference a specific ARM.  This rule has only been partially executed to identify explicit references to ARM.,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""STUDY REFERENCE""]},""Domains"":{""Include"":[""TE""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0323,CG0323,ELEMENT refers to a specific EPOCH when ELEMENT is associated with more than 1 EPOCH,"When ELEMENT is associated with more than 1 EPOCH, ELEMENT should not refer to a specific EPOCH.",SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TA"",""TE""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0322,CG0322,ELEMENT value refers to a specific ARM when ELEMENT is associated with more than 1 arm,"When ELEMENT is associated with more than 1 arm, the ELEMENT value must not refer to a specific ARM",SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TE""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0198,CG0198,Relationship represented in RELREC is not a collected relationship,Trigger error when relationship represented in RELREC is not a collected relationship,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""SPECIAL PURPOSE""]},""Domains"":{""Include"":[""RELREC""]}}",Fully Executable,Draft
CORE-000193,CG0503,MIDS variable is missing when MIDSDTC variable is present in a dataset.,Raise an error when variable MIDSDTC is present and MIDS variable is missing.,SDTMIG,"3.4, 3.3","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""ALL""]}}",Fully Executable,Published
CORE-000297,CG0501,TM dataset is missing when MIDS variable is present in one of the dataset.,Raise an error when variable MIDS is present in any of the dataset and TM dataset is missing.,SDTMIG,"3.4, 3.3","{""Classes"":{""Include"":[""ALL""]},""Domains"":{""Include"":[""ALL""]}}",Fully Executable,Published
CDISC.SDTMIG.CG0298,CG0298,VISIT is not described in the protocol,Trigger error when a visit is not described in the protocol,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TV""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0296,CG0296,,Trigger error when ARM is populated and the timing and number of Visits for a trial does not depend on which ARM a subject is in,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TV""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0295,CG0295,ARMCD is populated and the timing and number of Visits for a trial does not depend on which ARM a subject is in,Trigger error when ARMCD is populated and the timing and number of Visits for a trial does not depend on which ARM a subject is in,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TV""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0254,CG0254,TIVERS is not present in the data when there is more than one version of the IE criteria,Trigger error when TIVERS is not present in the data and there is more than one version of the IE criteria,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TI""]}}",Fully Executable,Draft
CDISC.SDTMIG.CG0251,CG0251,TABRANCH is null when trial design branches,Trigger error when trial design branches and TABRANCH is null,SDTMIG,"3.4, 3.2, 3.3","{""Classes"":{""Include"":[""TRIAL DESIGN""]},""Domains"":{""Include"":[""TA""]}}",Fully Executable,Draft
